사업장명,업태구분명,도로명주소,좌표정보(X),좌표정보(Y)
컴포즈커피 대치학원가중앙점,커피숍,"서울특별시 강남구 도곡로78길 6, 지상1층 101호 (대치동)",205140.595          ,443950.495          
오피스 위드 카페,커피숍,"서울특별시 강남구 영동대로 734, 지상6층 (청담동)",204857.637543727    ,446810.936006519    
스타벅스 수서역R점,커피숍,"서울특별시 강남구 광평로 281, 수서빌딩 지상1층 102호 (수서동)",209009.86408188     ,442872.160579339    
카페쉐누,커피숍,"서울특별시 강남구 테헤란로104길 21 (대치동,아인스트랜드빌딩 지상1층)",205740.62000605     ,445046.422282867    
힉스커피,커피숍,"서울특별시 강남구 강남대로110길 51, 지하1층 (역삼동)",202501.80715229     ,444622.014096713    
아야커피(AYA COFFEE),커피숍,"서울특별시 강남구 언주로94길 11, 1층 첫번째 상가호 (역삼동)",203740.710653265    ,444698.356689066    
알지 웰니스케어 까페,커피숍,"서울특별시 강남구 밤고개로 219, 지상2층 203호 (자곡동)",209397.606798951    ,441398.643653789    
카이노스,커피숍,"서울특별시 강남구 학동로 121, 새로운병원빌딩 지하1층 (논현동)",202080.711326615    ,445562.134435278    
더치 앤 빈,커피숍,"서울특별시 강남구 논현로87길 19, 1층 (역삼동)",203033.833519196    ,444137.076445002    
피프틴 커피&아이스크림(15coffee),커피숍,"서울특별시 강남구 논현로6길 18, 지상1층 102호 (개포동)",204441.270492576    ,441259.39158021     
아르고티코리아 대치점,커피숍,"서울특별시 강남구 역삼로 432, 쌔씨존 지상1층 (대치동)",204734.399313206    ,444359.892023311    
포스코타워 역삼카페,커피숍,"서울특별시 강남구 테헤란로 134, 포스코타워 역삼 25층 (역삼동)",202900.590297224    ,444136.728684457    
일리카페 선릉 저스트코타워점,커피숍,"서울특별시 강남구 테헤란로 431, 저스트코타워(JustCo Tower) 지상1층 (삼성동)",204716.735          ,444932.66           
오베흐,커피숍,"서울특별시 강남구 삼성로 324, 신해청아파트 지상1층 103호 (대치동)",205247.28025291     ,444294.591159178    
재단법인 아름다운커피 세정점,커피숍,"서울특별시 강남구 삼성로 342 (대치동,지상1층)",205200.15601063     ,444473.72127224     
쥴리샵,커피숍,"서울특별시 강남구 강남대로128길 46, 1층 (논현동)",202187.682792898    ,445433.211814401    
옵티멈존피씨카페 신논현역점,커피숍,"서울특별시 강남구 강남대로 478, 제우빌딩 지하1층 (논현동)",202111.704194522    ,444765.956628013    
루틴잇 routineit,커피숍,"서울특별시 강남구 논현로157길 29, 지상1층 101호 (신사동, 한양아파트)",202219.071706181    ,446631.979107146    
베네치아,커피숍,"서울특별시 강남구 논현로85길 5-15, 지상4층 401호 (역삼동)",203181.583403256    ,444017.847302462    
프리미엄 생과일,커피숍,"서울특별시 강남구 학동로68길 7, 상가동 지상1층 104호 (삼성동)",204067.534217454    ,446136.023710452    
카페 샌드플래닛,커피숍,"서울특별시 강남구 언주로103길 27, 지상1층 103호 (역삼동)",203280.450353754    ,444884.695313788    
커피중독,커피숍,"서울특별시 강남구 테헤란로64길 14, 더 나인 오피스텔 104호 (대치동)",204443.779593418    ,444649.686576478    
카페 로얄마카롱 신사역점,커피숍,"서울특별시 강남구 도산대로1길 6, 지하1층 (신사동)",201732.766038444    ,446092.398338306    
하루(HARU)샌드위치,커피숍,"서울특별시 강남구 봉은사로34길 10, 지상1층 101호 (역삼동, 1)",203131.987588599    ,445005.958559067    
고디바 파르나스몰점,커피숍,"서울특별시 강남구 테헤란로 521, 파르나스타워 지하1층 R-38호 (삼성동)",205314.159889285    ,445204.709309676    
오렌지나인에프앤비,커피숍,"서울특별시 강남구 언주로107길 26, 지상1층 (역삼동)",203204.498132203    ,445044.555043828    
이디야커피랩,커피숍,"서울특별시 강남구 논현로 636, 지상1,2층 (논현동, 이디야빌딩)",202842.951621597    ,445363.314426828    
슈퍼커피-대치점,커피숍,"서울특별시 강남구 선릉로90길 56, 지상1층 103호 (대치동, 대치동 대우아이빌명문가)",204662.747132837    ,444764.093388357    
스타벅스 압구정윤성빌딩점,커피숍,"서울특별시 강남구 논현로 834, 윤성빌딩 1,2층 (신사동)",202456.485          ,446733.385          
수서경찰서 구내식당,커피숍,"서울특별시 강남구 개포로 617, 로비 1층 (개포동, 수서경찰서)",206735.251283179    ,443461.320976236    
메가엠지씨커피 대치은마점,커피숍,"서울특별시 강남구 도곡로 510, 지상1층 16호,17호 (대치동)",205408.737772774    ,444079.844884174    
공차 한티역점,커피숍,"서울특별시 강남구 선릉로 314, 지상1층 103호 (대치동)",204564.361376322    ,443958.728670181    
레비티커스 커피,커피숍,"서울특별시 강남구 논현로157길 13, 유리따사옥 지상1층 102호 (신사동)",202305.379621344    ,446676.977096141    
브릿지커피(Bridge coffee),커피숍,"서울특별시 강남구 강남대로118길 49, 지상1층 103호 (논현동)",202311.630709535    ,445037.648057221    
빽다방 선정릉역점,커피숍,"서울특별시 강남구 봉은사로54길 9, 지상1층 (역삼동)",203797.336891864    ,445241.770411677    
에이그레이트 도심공항터미널점,커피숍,"서울특별시 강남구 테헤란로87길 36, 지하2층 B-23호 (삼성동, 도심공항타워)",205259.527550336    ,445361.937086207    
스타벅스 대치은마사거리점,커피숍,"서울특별시 강남구 도곡로 457, 지상1층 (대치동)",205255.266673183    ,444093.368771565    
카페 카이브(CAFE KYVE),커피숍,"서울특별시 강남구 압구정로10길 35-2, 지하1층 (신사동)",201909.107919094    ,446548.639846912    
실버빈(Silver Bean),커피숍,"서울특별시 강남구 테헤란로 322, 한신인터밸리24 지하1층 125호 (역삼동)",204044.789948927    ,444529.84042741     
단꽃케이크(SweetFlowerCake),떡카페,"서울특별시 강남구 압구정로54길 6, 지상1층 102호 (신사동)",203422.597930199    ,447256.058730404    
위밋,커피숍,"서울특별시 강남구 강남대로128길 41, 지하1층 (논현동)",202151.050049335    ,445432.204097414    
그라츠 커피랩,커피숍,"서울특별시 강남구 학동로37길 23, 지상1층 102호 (논현동)",202962.771933869    ,446064.852242334    
투썸플레이스 경복아파트사거리점,커피숍,"서울특별시 강남구 봉은사로 302, 역삼아모제SK리더스뷰 1층 101호 (역삼동)",203420.705381847    ,445162.410774593    
앤티앤스 프레즐,커피숍,"서울특별시 강남구 영동대로 513, 지하1층 L105호 (삼성동, 코엑스몰)",205130.591678902    ,445590.096837802    
옐로우문,커피숍,"서울특별시 강남구 삼성로 767, 지하1층 (청담동)",204140.529346784    ,446764.766898237    
삼성웰스토리(주)SMC별관라운지,커피숍,"서울특별시 강남구 일원로 81, 삼성서울병원 별관 지상4층 (일원동)",207534.49462606     ,442943.860447203    
오빠생각 타코야끼 & 캔카페,커피숍,"서울특별시 강남구 학동로4길 33, 지상1층 102호 (논현동)",202043.788870345    ,445237.779306777    
커피나인 역삼센트럴,커피숍,"서울특별시 강남구 언주로85길 32, 역삼역센트럴푸르지오 지상2층 204호 중 일부호 (역삼동)",203519.270921541    ,444294.842473848    
커스텀커피 대치점,커피숍,"서울특별시 강남구 남부순환로 2921, 남서울종합상가 지상1층 1호 (대치동)",205209.747122636    ,443490.817333221    
요거트월드 대치점,커피숍,"서울특별시 강남구 선릉로64길 11-2, 지상1층 102호 (대치동)",204640.718792801    ,443987.630214626    
그린플(Greenffle),커피숍,"서울특별시 강남구 개포로 623, 대청타워 지하1층 121호 (개포동)",206970.919291372    ,443574.411625824    
코코로미,커피숍,"서울특별시 강남구 도산대로49길 36, 지상1층 1-1호 (신사동)",203217.022027723    ,447008.223292713    
노르웨이의 숲,커피숍,"서울특별시 강남구 테헤란로 322, 한신인터밸리24빌딩 2층 223호 (역삼동)",204044.789948927    ,444529.84042741     
오뉴커피 ONEW COFFEE,커피숍,"서울특별시 강남구 삼성로 517, 지상1층 106호 (삼성동, 채널리저브)",204828.180350057    ,445089.672895407    
해피카페,커피숍,"서울특별시 강남구 테헤란로27길 30, 지상1층 (역삼동)",203246.77620992     ,444576.225078025    
한티역점 빽다방,커피숍,"서울특별시 강남구 도곡로 405, 1층 108호 (대치동, 삼환아르누보2)",204761.811209604    ,443915.926613824    
타래퀸 신논현점,커피숍,"서울특별시 강남구 강남대로118길 63, 삼원빌딩 지상1층 101호 (논현동)",202407.807666758    ,445014.638018297    
카페 아무개,커피숍,"서울특별시 강남구 헌릉로745길 25, 강남자동차매매장에이동 지하1층 B107호 (율현동)",210442.413455881    ,440792.907332437    
하이아이카페,커피숍,"서울특별시 강남구 선릉로10길 11, 지상1층 (개포동)",205314.695          ,442373.18           
챔프,커피숍,"서울특별시 강남구 선릉로 815, 지하1층 5~13호 (신사동)",203403.748948936    ,446962.889853107    
해머스미스커피 삼성 선정릉역점,커피숍,"서울특별시 강남구 봉은사로 417, 지상1층 (삼성동)",203975.581673876    ,445436.018491269    
카페만월경 압구정점,커피숍,"서울특별시 강남구 압구정로32길 11, 캐럴라인타워 지상4층층 404호 (신사동)",202601.216639328    ,447186.65948325     
쿠프(coupe),커피숍,"서울특별시 강남구 압구정로 228, 대웅빌딩 지상1층 106호 (신사동)",202829.555273995    ,447382.746953318    
스타벅스 대치재경빌딩,커피숍,"서울특별시 강남구 남부순환로 2947, 대원빌딩 지상1층 101호 지상2층 201호 (대치동)",205464.72037592     ,443592.973487541    
스타벅스 삼성역섬유센터R점,커피숍,"서울특별시 강남구 테헤란로 518, 한국섬유산업연합회 지상1층 (대치동)",205291.486713089    ,445028.209429044    
은곡시니어센터 북카페,커피숍,"서울특별시 강남구 헌릉로571길 48, 지상1층 (세곡동)",208752.002542814    ,440636.072989094    
메가엠지씨커피 선릉샹제리제점,커피숍,"서울특별시 강남구 테헤란로 406, 샹제리제센터 A동 지하제1층 120호 (대치동)",204325.143969001    ,444689.095230482    
핸즈업,커피숍,"서울특별시 강남구 테헤란로25길 26, 상준빌딩 지상1층 (역삼동)",203067.495          ,444451.555          
매머드 익스프레스 포스코센터점,커피숍,"서울특별시 강남구 삼성로85길 11, 생활편익시설동 지하1층 B11호 (대치동, 롯데캐슬아파트)",204921.501308965    ,444728.094191645    
하우스 오브 아로마티카,커피숍,"서울특별시 강남구 강남대로162길 41-4, 지상1층 (신사동)",201844.527777323    ,446558.903531026    
메가엠지씨커피 강남역삼점,커피숍,"서울특별시 강남구 역삼로 156, 태광빌딩 지상1층 103호 (역삼동)",203134.824406689    ,443613.672695373    
카페 만월경 대치중앙점,커피숍,"서울특별시 강남구 삼성로63길 11, 지상1층 103호 (대치동)",205168.892458659    ,444170.469950079    
스타가든,커피숍,"서울특별시 강남구 선릉로138길 42, 지하1층 (청담동)",203818.189731412    ,446302.424111077    
다이버츄,떡카페,"서울특별시 강남구 테헤란로 517, 현대백화점 지하1층 (삼성동)",205210.358779172    ,445154.42225208     
컴포즈커피 강남자곡점,커피숍,"서울특별시 강남구 자곡로 192, 강남푸르지오시티 2차 지상1층 107호 (자곡동)",209135.58142461     ,441361.805588895    
셀러카페,커피숍,"서울특별시 강남구 압구정로30길 75, 수정빌딩 지상1층 (신사동)",202500.738682846    ,446681.585002812    
쿤스트138(KUNST138),커피숍,"서울특별시 강남구 논현로8길 22, 2층 201호 (개포동)",204409.909062673    ,441344.393460664    
잇그린,커피숍,"서울특별시 강남구 봉은사로24길 46, 지상2층 (역삼동)",202717.24           ,444646.915          
스타벅스 역삼아레나빌딩점,커피숍,"서울특별시 강남구 언주로 425, 지상1층 (역삼동)",203723.095765489    ,444322.736195237    
로얄마카롱,커피숍,"서울특별시 강남구 테헤란로25길 26, 상준빌딩 지상3층 (역삼동)",203067.495          ,444451.555          
케이엔커피(KN COFFEE),커피숍,"서울특별시 강남구 선릉로96길 5-6, 지하1층 (삼성동)",204264.99           ,444925.165          
모모커피,커피숍,"서울특별시 강남구 밤고개로34길 4, 1층 11호 (세곡동)",209423.649311203    ,440208.558412381    
백미당 현대무역센터점,커피숍,"서울특별시 강남구 테헤란로 517, 지하1층 (삼성동, 무역센터 현대백화점)",205210.358779172    ,445154.42225208     
지에스25 역삼충현점,커피숍,서울특별시 강남구 논현로102길 33 (역삼동),203268.61506023     ,444841.136959662    
